Organisation ID,Name,Organisation type,Size of Organisation,Twitter,Website,Logo file,Site ID,Latitude,Longitude,Address ID,Street Address,Postcode,Region,Country,Location
527fe015-ebb6-057c-b27b-55142409e687,Dedale,grass-roots-organization-or-community-network,6-10 people,,www.dedale.info,original.png?1409923084,a1f4676e-d782-968b-63d6-c17a771dabc8,48.835797,2.329102,1a3d1d7a-24ca-0142-e272-fe935f5201ee,24 rue de l'est,75020,,France,paris
382be39b-55be-0392-5d76-e66c8f0af8cc,SnappCar,grass-roots-organization-or-community-network,11-25 people,snappcar,www.snappcar.nl,,1e47dee8-1425-c0ee-6c1f-51c72d4705bd,52.09479,5.125862,be8bbdae-7186-2e0f-f58e-034067e5c3f2,"Lucasbolwerk 6, ",3512EG,Netherlands,Netherlands,Utrecht
530eb21c-218b-2b10-6eae-51e3721ee0e3,Better With Data Society,grass-roots-organization-or-community-network,0-5 people,,wearebetterwithdata.org,,23c5788d-fea6-4c2e-abb0-e1a6e670a93d,53.380423,-1.474689,ceec5113-2029-50ee-3e38-af4eabd5a526,"The Circle, 33 Rockingham Lane",S1 4FW,Yorkshire,United Kingdom,Sheffield
65ee2639-ad47-50f9-fa60-924f7ce687eb,IBIP Lab: Iberian Institute in Psycho-Sciences Lab - Research and Innovation Centre,academia-and-research,26-50 people,imasdides,living-lab,,46b43d42-9c0a-4d11-a499-dfa47a09dd43,41.651592,-4.714479,12fe460e-78cc-88b0-8bd0-b798879ec229," Santa Lucia, n19",47005,Valladolid,Spain,Valladolid
7868f850-9313-99ec-4051-a05e1d0408a0,Fab Lab Athens,,,,,,6d964537-7c6d-af6d-6628-fccfb261c05a,37.986257,23.672775,2973682a-15e5-c333-a34b-954c632db0a7,28is Oktovriou 42,", Athina 106 82",Athens,Greece,Athens
e6e22c81-ecb2-6fb5-cbb5-68b523c64f77,Applied Research and Communications Fund (ARC Fund),academia-and-research,26-50 people,,www.arcfund.net,original.tif?1403776250,76850c9b-d338-2ec0-b055-d1f89123e70a,42.698586,23.302002,ba33611d-ddfc-5d3f-cf76-093831a0a317,www.arcfund.net,1113,Bulgaria,Bulgaria,Sofia
4b63481a-ab4c-e658-5fe9-07ecf4b6d079,IPS_Innovative Prison Systems,business,11-25 people,,www.prisonsystems.eu,original.png?1432502849,3c304876-1168-61a1-fdaf-a1c5dd72c6be,40.313043,-7.470703,e9df2c61-da30-0c16-7834-5154ef680fc1,PARKURBIS Science and Technology Park,6200-865,Centro,Portugal,Covilha
b815b9a3-0cc0-1848-844c-ec42edf44e99,Social Chic Ltd,business,0-5 people,SocialChicUK,socialchicagency.com,original.jpg?1380184621,aff75469-a6e0-17eb-79e6-e7420d1b6f82,51.537756,-0.058249,06e736a1-5f82-a20c-c586-f5fccd63acf0,1 Westgate Street,E8 3RL,,United Kingdom,London
03774d30-c7c9-24b1-667f-8809b07820ad,Manager Non Profit,grass-roots-organization-or-community-network,11-25 people,https:,www.ManagerNonProfit.org,original.jpg?1412767260,b1e598f8-f0b8-269f-9916-6b0ce764ebf9,45.461338,9.135942,13854212-9b98-82f1-33b9-14a1d95010e7,"Piazzale Giovanni dalle Bande Nere, 9",20146,Lombardy,Italy,Milano
d9b1a149-d872-8f32-9bbb-a0942837e264,Audiences NI,social-enterprise-charity-or-foundation,6-10 people,AudiencesNI,,,97c63da6-8ea3-7a05-1b52-3d78c6f013cf,54.589241,-5.937182,603a78ec-32cf-6afe-16a9-7a570bbb2cfe,121 Donegall Rd,BT12 5JL,Northern Ireland,United Kingdom,Belfast
d903c1be-29f6-c8af-7cb7-2ec13ffec4e8,Centre for Advanced Software Technolgy,academia-and-research,0-5 people,CAST_CT,www.inventorium.org,,4000cc9f-6d76-e110-08bd-46a1e2b75e72,52.908902,-3.867187,c0582210-32a2-00c3-77be-1f7871055963,FFordd Penlan,LL57 4HJ,Gwynedd,United Kingdom,"Bangor,"
cff5f846-8594-25d9-d593-d437fe7de2a1,Le Cicogne,business,0-5 people,lecicogne,www.lecicogne.net,original.png?1409670057,7468af74-8b85-bd95-5374-6bc1df66bd81,41.89884,12.503635,8f6dd183-e430-980d-41b1-aff960189b65,Via Giovanni Giolitti 34,185,Roma,Italy,Rome
44c3b3fe-7679-8cd3-6605-99abc93f076e,Design for Social Change,business,0-5 people,D4SC,Www.Changify.org,original.jpg?1379493977,d5c77172-98da-54cd-8189-38ad21f0992f,51.477267,-0.093993,77340384-01ee-9771-314c-0d4bd5591ae0,90A Camberwell Road,SE50EG,,United Kingdom,London
8b61028d-ab21-7a56-6083-1156e3cd290c,Freifunk Augsburg,,,,,,1cf94eb8-ffa0-1f4d-f31c-9de34c37d27a,48.368809,10.898116,a8c6078f-3da1-0daa-5676-f0de4bfb4587,"decentral, no fixed address",86150,Bavaria,Germany,Augsburg
2d9b6480-6983-1fde-12bb-a68c5b5e61bd,OKFN DE,social-enterprise-charity-or-foundation,11-25 people,okfde,okfn.de,original.png?1392719841,cbc64f51-dfb7-e629-9b90-aad78b62574a,52.516126,13.425415,323d5348-27f8-606d-24a5-068689e60c5d,Singerstr. 109,10179,,Germany,Berlin
f5114d30-cf40-d59b-99e8-25c64d7a9913, SBU HCI-UX LAB,academia-and-research,6-10 people,,www.sigchi.ir,original.png?1458645727,cc3fb72e-b93d-6435-233c-4e220a154e3a,35.799634,51.393158,6aeb9bf7-85a7-dcd7-90dd-d792aa1c8cbc,Shahid Beheshti (National) University (of Iran),,Tehran,"Iran, Islamic Republic of",Tehran
b9598663-5cd7-3c93-78ca-b58e99cd3d1f,Co-Innovation Institute,business,0-5 people,,,,2bdb175a-be47-29dc-5124-113b6f04d349,58.868123,9.386673,98e7a211-d725-a3b3-fe04-6e66f70080c2,Storkollveien 17,3770,,Norway,Krager
5018ebe5-a316-9bf8-32b5-dc398dfb25d1,Sea Communications,business,6-10 people,_Sea_,www.sea-communications.co.uk,original.png?1419947810,7c0ba05b-00b4-9391-13ed-40cb03069f1b,50.095917,-5.147095,bbbe5957-fce3-ea20-10cc-937a30ea0a16,"Studio J, Jubilee Warehouse, Commercial Rd",TR10 8AE,Cornwall,United Kingdom,Penryn
a9f3bc85-f455-de52-4e38-c3ebf0379161,Boilerhouse Media,business,11-25 people,_boilerhouse_,www.boilerhouse.co.uk,,cf99e741-1a1a-b5eb-067d-5d7c1c819d18,52.477095,-1.888047,c73a6afc-0d9f-3482-d3f4-114d229db300,58 Oxford Street,B5 5NR,West Midlands,United Kingdom,Birmingham
6d2f1961-e84a-28a9-f0c2-8ac89715bf62,inno-focus businessconsulting gmbh,business,11-25 people,,www.inno-focus.de,,904d9b42-95de-bacd-f58f-6122d87a93e1,52.519441,13.396057,0b5b7a8c-98b6-5b96-d996-4c7ba2029008,Dorotheenstr. 3,10117,Berlin,Germany,Berlin
226d6c87-a13c-3398-d4cd-0fe6b0c72d9b,qdsfds,business,11-25 people,sgtdrggdfg,edit_organisation,,d71cc175-da52-c15e-0238-7e34c2bae4cf,48.370848,3.779297,503b8397-74f4-d3ee-70ab-e22ffb5a648c,fdsfsqdf,9216124544,sdqfqsfsqdf,Bulgaria,sdfdsqfdfqsfsdqf
e25242c4-97cd-f12d-bde2-5903117735ee,Think Commons,academia-and-research,0-5 people,thinkcommons,thinkcommons.org,original.jpeg?1410971581,8184af76-04dd-5c24-eea9-182eb0180650,40.414781,-3.673983,2b691d71-e6e7-a0e0-4225-6fc0d45b0adb,"Plaza Doctor Laguna,1",28009,,Spain,Madrid
6d9d85e1-3f47-9c44-613a-8653fd99942f,#3DPM (#3DPrinting Network Manchester),grass-roots-organization-or-community-network,0-5 people,hashtag3DPM,,original.jpg?1412200272,b1926f98-9c58-66be-8f99-b59a515ffca3,53.548773,-2.394644,4161ee9f-1a36-0720-5c0e-8999051a030c,"The Indoor Market, King Street, Farnworth",BL4 7AZ,Lancashire,United Kingdom,Bolton
5939efb6-aa34-c807-2868-8a434383f525,Nestpick,,,,,,d45bc4ac-a6c0-6f4a-ea41-7a5e83da83bb,51.924049,4.492786,470c7ef5-e4dc-3246-36f7-d9d9088e64c0,Goudsesingel 194,3011KD,South Holland,Netherlands,Rotterdam
3a705652-4ca3-e19c-6be7-741e58e871e6,Fondazione Giannino Bassetti,social-enterprise-charity-or-foundation,0-5 people,,,original.jpg?1411636168,9032c5a6-1d38-b503-8041-8ea8915c6f6e,44.995883,10.546875,01121445-9e15-fa8d-0a6e-a4792b5ee55a,"Via Barozzi, 4",20122,Lombardy,Italy,milan
80ea26a1-4cfa-eb1e-2437-d764623e8595,RASPBERRY PI FOUNDATION,social-enterprise-charity-or-foundation,51-100 people,Raspberry_Pi,,,8be63752-184b-03a3-ddf3-886e60ca8595,52.213569,0.110771,2edb9120-eee8-a803-aac6-a2c224ea5a5d,MOUNT PLEASANT HOUSE,CB3 0RN,,United Kingdom,Cambridge
5c6c18cf-f5a1-77bd-65c2-ece245aef1b9,IZA World of Labor,academia-and-research,6-10 people,IZAWorldofLabor,,original.jpg?1412775265,95f52cf2-af88-6735-194b-cb30e4c71ef6,50.730072,7.109426,352a0241-23a2-d3eb-2eff-c0aa0fbea277,Schaumburg-Lippe-Strasse 5-9,53113,,Germany,Bonn
6fb89f50-f518-5642-ee66-a1be10f915ae,unMonastery:Matera,grass-roots-organization-or-community-network,11-25 people,unmonstery,matera.unmonastery.org,original.png?1399134617,c85b91be-b169-fb08-9b04-bee17e284524,40.668797,16.610651,b2c7e84c-80ba-5539-63da-3c681b77275b,Via Our Lady of Virtues,75100,Basilicata,Italy,Matera
9166a48b-9b60-7e82-592f-95dbda68989c,Creative Commons,,,,,,,,,,,,,,
632e8ff1-8bb3-1024-b1e3-eff2ebfcdc0e,SOZIALHELDEN e.V.,social-enterprise-charity-or-foundation,6-10 people,SOZIALHELDEN,www.sozialhelden.de,original.jpg?1411122565,c1956052-f978-c969-6d1c-8958c08a4c5a,52.512329,13.431365,16dffdbd-3e74-67ea-6c2e-145bb4cf67b2,Andreasstrasse 10,10243,,Germany,Berlin
9941f9d7-7abc-815d-db88-c6dfafac88b0,SIMPLON.CO,social-enterprise-charity-or-foundation,26-50 people,simplonco,simplon.co,original.png?1383477633,0ff9a65a-ff00-c2b4-a926-4a04062ab2cc,48.854452,2.435853,8fd53276-ef9a-33d3-6cbb-f7f04873745e,55 Rue de Vincennes,93100,,France,MONTREUIL
a7df3fba-d846-e922-46c1-b4a1858a4324,PatientsLikeMe,business,51-100 people,patientslikeme,www.patientslikeme.com,original.jpg?1403978682,d7f1acb0-f3f9-848f-4933-6a012d01dc4c,42.3672,-71.079584,1534cf61-e6bb-2436-4778-4ddbd34ff60b,155 Second Street,2141,Massachusetts,United States,Cambridge
8bcfcfec-a914-d4c4-75b8-75831da4f13a,Universitat Pompeu Fabra,academia-and-research,over-1000 people,,www.upf.edu,original.jpg?1393278480,1f136626-f993-5a37-d267-2cf96a4d44dc,41.403588,2.194477,00ca511b-6db7-f5b6-1106-28aa689abb10,Tanger 122,8018,Barcelona,Spain,Barcelona
dbaa6141-c796-f703-25a4-e704898055fc,Westminster University,,,,,,7b45a5be-9982-47ed-d35e-86344a2eea74,51.509522,-0.13458,d2000c3f-38a5-be46-17f0-c589087dcf0a,309 Regent Street,W1B 2HW,London,United Kingdom,London
66326d02-364d-a934-6254-34256960332a,Insiel spa - inhouse Regione FRIULI VENEZIA GIULIA,government-and-public-sector,501-1000 people,MauSbogar,,,5f793267-967d-839a-87ce-18c72ff294c9,45.614037,13.809814,0e619b62-604f-01ef-9fda-5ffa48a1709b,via San Francesco 43,34100,FRIULI VENEZIA GIULIA,Italy,TRIESTE
41bf61a7-7c07-734a-3740-52129a9ebbc6,University of Piraeus,academia-and-research,501-1000 people,,www.unipi.gr,,dff57b48-08fd-fbcc-cbbe-919226b46ea1,37.941733,23.653033,32e13b92-83e4-9570-6ed8-23b1f60dd1f2,80 Karaoli Dimitriou Street,18534,Attika,Greece,Piraeus
e66e07ae-36ff-bfda-873d-c867b2d64459,Fraunhofer-Institut for Intelligent Analysis and Information Systems,academia-and-research,101-500 people,,,original.eps?1410270265,8cb29e5c-d758-30ac-cbcc-a267291df025,50.74891,7.205557,f24f35ef-5834-714f-1822-c252d9343f61,Schloss Birlinghoven,53757,,Germany,Sankt Augustin
b0f2cea8-d4a4-5e1f-b539-610426ee968c,Teran Foundation,,,,,,,,,,,,,,
0af6ce4e-69e9-639c-f402-83f9ae7121c2,Social 21,social-enterprise-charity-or-foundation,0-5 people,insocial21,www.innovacionsocial21.org,original.jpg?1380619603,fa501b31-a924-080d-83d3-7baaf8a0427d,37.306471,-5.929592,3adc4b28-fbc8-f3cc-6629-e4ec905bed9f, Ajedrea,41089,Seville,Spain,Dos Hermanas
19931294-9446-a3af-3010-8ca7f0081816,Adeo,,,,,,68734c2b-c332-7f49-bc67-c55a1bc40894,50.605167,3.103895,920cad5e-ad33-511e-0f9d-6605a8b3c61a,Rue sadi carnot,,,France,Ronchin
585bbee4-cd4e-b9c6-4993-472da2da1a68,geometrydash,business,0-5 people,gamefriv4u,,,cb78ec38-581a-7a03-a16d-98b063964ded,51.54009,0.081926,f06de934-40a9-0213-1d88-17a9977427e9,New York,2109,us,United States,london
a85aceb7-4e94-cb37-153e-0ea449130db5,WeMake,social-enterprise-charity-or-foundation,0-5 people,wemakecc,wemake.cc,original.png?1400743775,3ee8a09e-bb3a-e533-6dfa-d88df07e479e,45.506909,9.228441,ca108e8f-bc85-d3d9-0572-3edbc69495e3,5,20128,,Italy,Milano
acf4a932-ab21-7c82-e17a-17d29b1824ce,Help Service Remote Sensing,,,,,,61500497-c97a-638c-f1b7-1c865aee9a45,49.781256,14.686912,bf39abb3-cc44-7f14-a456-6cd4aa6d8c91,Husova 2117,25601,,Czech Republic,Benesov
909a2cc3-8bcf-132c-c010-b77be8c27299,Sharevoisins,business,0-5 people,sharevoisins,www.sharevoisins.fr,original.png?1413281971,05c47f64-c6da-325f-bf94-f7ea11e27e8b,48.864418,2.378787,e6df4aa9-1e73-1a8a-dfc8-c2d37be5c767,72 avenue de la republique,75011,,France,Paris
787298bf-aa30-8efb-8b8d-d0fabca1a618,Bob,,,,,,4d1eec09-28a1-7473-37d0-29ef3fe55790,51.289406,0.043945,d7dda3f0-cd02-9a7f-408a-a035438919c0,1 Plough Place,,,United Kingdom,London
c9c762c3-b52d-71e1-665a-93e18ac454e3,Chayn,,,,,,,,,,,,,,
eb4ec18c-3b92-e424-55b2-23f42bb21c0f,Factory Youth Zone,,,,,,226afbd6-fc7d-fcf8-5c6e-7b52907bb07f,53.525616,-2.213538,ef296f2f-a796-3d02-758e-ce545b6b58dd,913 Rochdale Road,M9 8AE,Manchester,United Kingdom,Harpurhey
50516f35-aa41-c28f-eb89-d12a2d05fef0,University of Trento,academia-and-research,over-1000 people,,,original.jpg?1409652877,3b6651e7-04c5-2988-21e9-fa10fb70db70,46.068035,11.150522,d44b7db2-651b-c02e-fa9e-86fe6d3360c4,Via Sommarive 9,38123,Trentino,Italy,Povo (Trento)
ac7507bb-5cfe-32c3-f6b5-00693d1b5d3e,Mashauri,business,0-5 people,mashauridotcom,www.mashauri.com,original.jpg?1418237176,e1b3ed9e-5613-fcca-d45d-2aa6112ce2e1,51.367754,-0.489649,c9a15e03-fa73-26db-e608-f98d194ac5c2,68 Crockford Park Road,KT152LU,Surrey,United Kingdom,Addlestone
198c9b31-da63-8b96-5c90-6568bf7afa62,ERASME,,,,,,,,,,,,,,
0f32b138-6f02-a820-81a5-24c09a1d7271,Social Impact Lab,,,,,,,,,,,,,,
71aaaf7c-adcc-e944-7c4b-54e1066e3ad0,Ort France,academia-and-research,501-1000 people,,www.ortinnovation.com,original.JPG?1385736262,489b976b-5547-534a-f368-fca9a5cb37b9,48.871728,2.28896,a7f0ea71-7511-553c-66b8-a9bf99332cec,10 Villa d'Eylau,75116,Ile de France,France,Paris
9dfef65a-b944-8a4a-df91-54432c910967,Ushahidi Inc,business,51-100 people,ushahidi,,,571fd54d-887d-f8fd-9aa9-f87e12c58fbc,28.540082,-81.379831,a8285ee6-a18b-9da8-2121-b985c39dbfd5,ushahidi,FL 32878,,United States,Orlando
ad7f6f00-6bc9-ef9d-bd53-14b9b376b07f,FIXME Hackerspace,,,,,,fa4aae7c-9a8a-cc5f-8bcc-d67dfdf85784,46.524701,6.613817,ddbd368d-8575-8c4d-449b-6228f9ff4a1b,Rue de Geneve 79,1004,Vaud,Switzerland,Lausanne
d7bfeaab-07e1-8231-aabc-029f6cee8375,Global InDevices,business,11-25 people,GlobalIndevices,Globalindevices.com,original.gif?1424195515,6de759df-07d8-3701-1514-f2eaa44d8741,51.530564,-0.105738,eb72c2fb-e2f2-df44-234b-1f0c8bf731df,145-147 St John Street,EC1V4PW,London,United Kingdom,London
806535cc-abdd-86c4-521e-24d977cc4c88,Fundacion Mi Ciudad Derechos,social-enterprise-charity-or-foundation,6-10 people,CiudadyDerechos,,original.jpg?1454442456,4151be3b-f749-82f6-e726-eade64abc059,4.609278,-73.99292,4985f99a-f7f9-3884-c787-dafaf5643cfb,Carrera 73 # 59 - 12 sur,51,Bogota,Colombia,Bogota
bd520027-5d17-aae5-aa20-8aa619237bf9,Wesign.it,grass-roots-organization-or-community-network,0-5 people,WeSignit,,original.png?1412580482,1cde28a6-169b-e1f7-9cca-5dae79c1548a,48.852758,2.39876,456335c4-92c5-ce6b-8ba7-01879a96fcd3,15 rue Planchat,75020,,France,PARIS
d3bd2d6d-f63b-a16f-9d0d-85a0eb3a93a4,Unimundal Collective,,,,,,f4517158-9055-fbcb-e15e-62b845697ca9,51.509624,-0.132716,c0372b1c-dbfb-90c7-6ec6-d477d3759e3c,30 Haymarket,SW1 4EX,captial,United Kingdom,London
9549e215-6da3-e39c-90ad-c58f0bc865ad,U-Hopper srl,business,6-10 people,uhopper,,original.jpg?1405350519,88cf14c2-01dc-bc0a-1dfa-fa8a0d607cce,46.075163,11.118105,7d7bdd80-2ba3-2889-cb4e-e25a9ff84e73,2,38123,TN,Italy,Trento
2356103b-ea50-a7e7-b267-65768007263f,senperfect.com,social-enterprise-charity-or-foundation,0-5 people,,senperfect.com,,2de2a0eb-3039-e68b-0bc7-026c7a3b6e16,33.92513,-118.179932,66dfc039-fdca-df28-485f-e0d53df2af0d,Ladera Heights,90023,,United States,Los Angeles
9cd282fd-abc4-e2a3-d192-9a1a43f42f8b,Maker Electronics Ireland,business,0-5 people,__maker,www.maker.ie,original.jpg?1398175620,caa50aa8-0b40-36a6-b9a2-f354f1ac4f60,53.341545,-6.282586,274fc630-b5dd-3515-bf0a-1e1f5e5b9925,"Steambox, School Street",Dublin,Dublin,Ireland,Dublin
40274c25-aebd-4bfd-c7e7-a2dd4c68253f,Workshop for Social Innovation,,,,,,8dfa043d-4aca-f73a-b5fd-5991744e001a,50.04823,19.961213,a1dc2074-432f-f999-b72c-76c35c670489,Slusarska 9,30-611,maopolska,Poland,Krakow
e8354142-e96c-43b5-92e8-8c5a4b438b03,HereWeGo,social-enterprise-charity-or-foundation,0-5 people,herewego_app,www.herewegoapp.com,original.png?1411047409,fdcb5ecc-5aa6-de09-ecf8-982a5742a30f,32.659664,-16.925833,e1e618c2-83dc-54a4-a51b-26b0a2f66a67,Caminho da Penteada | Madeira Tecnopolo - 1andar,9020-105,Madeira,Portugal,Funchal
33898ad7-b820-d151-643f-4b9a80d2f4e2,Visceral Business,business,0-5 people,VisceralBiz,www.visceralbusiness.com,original.png?1379346259,4467bbff-db9b-83d3-16d1-98664a4f4dbd,51.529498,-0.020068,8d403ca3-a80b-3e88-3d18-d6e8871ad35e,522 Manhattan Building,E3 2UP,London,United Kingdom,London
01eb5abd-484e-33af-ccf1-3147aeb653e5,Breezie,,,,,,fd727795-a982-1f25-ae41-74534d560293,51.46697,-0.290581,d00b9d91-dfbe-df5e-9304-63b899d652c5,243-253 Lower Mortlake Road,,,United Kingdom,London
5b56ae37-f7c4-4521-6bd5-05949ab4bd70,54Degrees,,,,,,97df9434-ad42-89c9-e8e8-72b58ea19284,54.131667,-8.394444,cf967672-e21c-fd7f-5403-0f7c4f63902b,Riverstown,,,Ireland,Sligo
ad6a2d32-f1df-9630-2d18-1fc3d4c19c25, Serlo,social-enterprise-charity-or-foundation,0-5 people,de_Serlo,,original.png?1407748602,6f41d159-a338-b98a-1c54-5d5660936049,48.156566,11.583251,8a142d52-6124-f228-9838-700274741fdd,Leopoldstrae 15,80802,Bavaria,Germany,Munich
58dc4309-60d9-557d-2991-d4b8856a9aeb,EURICCA,,,,,,d037ac19-df5a-d645-f019-a73a48cd6158,37.969074,23.745434,38d0ba3e-b5b0-103c-9b78-95dbda3d0226,Nikosthenous,11635,Attika,Greece,Athens
6f72227f-6ee8-8d42-e2af-528ceb0f47bf,narua taller de negocios,business,0-5 people,naruatdn,www.narua.es,original.jpg?1425510380,a9c64e97-4148-d490-78ad-7b1f3da6050a,42.598808,-5.567579,f8a619a1-1abb-1f1d-acc1-74d6a1042cf5,"Calle General Benavides, 11 2",24005,Leon,Spain,Leon
6c9f0b2e-1256-5dde-9cc3-8e68054ca01a,Fondazione Mondo Digitale,social-enterprise-charity-or-foundation,11-25 people,,,original.jpg?1390384953,40d30082-32d2-b943-1665-f60ddabd78d4,41.857323,12.55357,aaed1531-d97e-6fc3-19b3-4c19ae69adc4,Via del Quadraro 102,174,Lazio,Italy,Rome
dd89d8d4-5aec-4e75-5223-b1433baef2d4,GAIA,business,11-25 people,,www.gaia.es,,ae76ccdb-8e16-d238-b3e3-a1adcef26388,43.293513,-2.854257,f32b372b-38c0-8caf-4925-a73917820c8e,"Parque Tecnologico. Edificio 103, 2",48170,Bizkaia,Spain,Zamudio
0441bb0a-95f0-93ec-f655-a8493eb250c3,Edenway,business,0-5 people,EdenwayGroup,www.edenwaygroup.com,original.jpg?1399912319,b3b64510-290d-50d0-a231-3ae947dca824,48.922499,2.548828,e1798cff-639e-1aac-62d6-dba15c8ef372,144 rue Lecourbe,75015,Paris,Spain,Paris
8bf5f5b3-a3e4-88f7-32bd-3e63a67e0e03,Diseno Social,social-enterprise-charity-or-foundation,0-5 people,disenosocialorg,disenosocial.org,original.jpg?1399642016,d4b9a7c0-8447-4645-77bd-e8a42b4fad05,36.735049,-4.481274,070bdf33-2d98-9c2d-4de0-2f3fb253a97c,"CALLE PERDICES, N12",29190,Andalucia,Spain,Malaga
ad7f9342-36c3-d705-f817-9389cb82fa50,Impact Hub Bratislava,grass-roots-organization-or-community-network,0-5 people,impacthubba,www.impacthub.sk,original.png?1408303544,27c73957-941c-b009-8fc5-e1629757efdc,48.14203,17.108069,b96faec9-3ad5-1d70-7bbe-da71ac88d92e,Hviezdoslavovo namestie 20,81101,,Slovakia,Bratislava
dc9e6e78-a494-3773-edb5-e00b79c6a62e,WEBiversity.org,social-enterprise-charity-or-foundation,0-5 people,webiversity,www.webiversity.org,original.jpg?1393933526,faa63cc8-c72f-e083-7b13-addfbf176635,51.507276,-0.12766,60abf5a5-4d45-61af-8d82-f67980c48f05,London,sw12,London,United Kingdom,London
f50e5b86-f90e-098c-37d8-8746862fef38,Institute of Applied Urbanistics,grass-roots-organization-or-community-network,26-50 people,,urbanapp,,7102f887-29ac-5785-5f53-05c32ae15a85,55.72711,37.595215,dbe9eb56-d045-a741-a7ae-26e69a68d78c,Niznyay Syromytnicheskaya 10,,,Russian Federation,Moscow
e27f1d85-a428-72ba-7b4c-17bbf8ab9384,touscoprod,business,6-10 people,touscoprod,www.touscoprod.com,original.png?1412935298,b1cc8d29-c88f-c080-1c40-0e6c2984a538,48.894607,2.323432,84736ab0-2028-7e5f-f37c-e5e36ecf48bf,17 RUE LANTIEZ,75017,-,France,PARIS
174e4c6c-ae26-399c-ecd0-4e94dcb1ce33,Young Rewired State,,,,,,e5c75c5a-b732-c400-da64-5d526cc75323,51.509362,-0.121641,eed8c721-8459-b568-b1fe-2ed4c2e29500,1 Adam Street,,,United Kingdom,London
ae25e76e-cf97-7f73-5065-8f2d1fd264a9,betterplace lab,social-enterprise-charity-or-foundation,6-10 people,betterplacelab,www.betterplace-lab.org,original.jpg?1379682455,44015ee8-cad2-eab5-9a8e-62c0e8377c63,52.498011,13.448439,76d14b32-e9c6-1d81-b763-9d2522fcff5e,Schlesische str. 26,10997,,Germany,Berlin
18491048-e359-b13a-700a-bf89c8811174,P2P Foundation,grass-roots-organization-or-community-network,0-5 people,P2P_Foundation,,original.png?1402502728,389ec425-f3dd-91f6-9177-88810f84005e,52.387272,4.888083,3cff50e6-1d53-0521-5cf2-a388999e4289,Realengracht 196 - 1013 AV,,,Netherlands,Amsterdam
83631a0a-9d78-3d17-328e-eaef65403011,Fonkeling,social-enterprise-charity-or-foundation,0-5 people,marikeng,www.fonkeling.com,original.pdf?1421616425,68aead7d-6853-f526-79a2-e1437b243d95,52.110099,5.082676,a4eb6c74-1d41-bb18-68e8-c04306131929,Dieselweg 5,3553GT,utrecht,Netherlands,Utrecht
c33edeed-a75a-3702-9dd5-fad948afb1dc,Arts Technology Research Lab,academia-and-research,6-10 people,ATRL_TCD,atrl.ie,original.png?1412957875,08b341aa-4cef-ea5e-d7f8-98be81448414,53.342441,-6.238813,c3950ee1-368e-feec-b3e5-a21b9ab0fcb1,Pearse Street,D2,Dublin,Ireland,Dublin
a0b90bdf-2939-f2f8-f57d-5c67f1f4b394,Neo International Ltd,,,,,,,,,,,,,,
3ec71a44-fed3-1483-12f8-905e85ed0964,DEMOS Gesellschaft fur E-Partizipation mbH,business,11-25 people,demosbird,,original.png?1421408614,b1685b56-1c82-795d-0ef4-24b08a9aab47,52.521644,13.409421,62297f5d-c4dc-6c5b-66d7-00245ea7aaff,Panoramastr. 1,10178,,Germany,Berlin
1eaa8136-2749-2d3e-7273-80fccf493f52,Asplan Viak Internet AS,business,11-25 people,,www.avinet.no,original.png?1407911150,9a0706a9-b725-7b59-1cc3-832a74e99f77,58.460475,8.773967,3c2d76a0-3bed-e117-43a7-f32c483004a0,Kystveien 14,4844,Aust Agder,Norway,Arendal
d7263be0-6ddc-d098-b1d8-7a6685889092,Ulule,business,11-25 people,ululeFR,,original.gif?1413294355,c02db0d6-cb86-883f-6ddb-3752bc278652,48.869819,2.345383,afaa4100-e2ad-2ffc-cfed-0cf98e2a7757,8 rue saint-fiacre,75002,Paris,France,paris
fefc2d5d-94cb-a5bd-3fa3-04578faa0d5f,En+: Comunicacion y Diseno Social para ONGs,social-enterprise-charity-or-foundation,0-5 people,disenosocialorg,www.disenosocial.org,original.jpg?1399720681,7e0337ad-bafa-7860-758b-5244b96976d7,36.809285,-3.823242,dcce3ac0-3d55-16de-fc31-3865c011daf1,Perdices 12 bajo 1,29190,Malaga,Spain,Malaga
44523f27-0426-200a-83ff-d65b45c976ac,ecomumy,business,0-5 people,,www.ecomumy.co.uk,,72b454d0-9fc6-9489-f2cb-11b7e587f7a5,51.727028,-0.175781,984454b1-c0ff-72d5-ed1c-cf2ed0b90db6,36 Daybrook road,SW19 3DH,London,United Kingdom,Wimbledon
3fccab8e-c199-f2a2-bfa8-682fc8c8daca,New Citizenship Project,social-enterprise-charity-or-foundation,0-5 people,NewCitProj,www.newcitizenship.org.uk,original.jpg?1412873658,4c8deb9a-434d-f2f1-edc2-2db17e81e7f7,51.521011,-0.141701,560de836-3ec0-d51e-5f27-23a0ed291961,44 Clipstone Street,,,United Kingdom,London
b953faff-debb-3f4e-4b2c-7b6bba744aed,Zentrum fuer Soziale Innovation,academia-and-research,51-100 people,https:,www.zsi.at,original.gif?1410191119,130a274e-6c8f-1f95-0f7a-2e9d8abc29da,48.184168,16.331043,6b1aeb1f-8337-8cc9-f265-d6bfb8b881a3,Linke Wienzeile 246,1150,,Austria,Vienna
